customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
331,19,Male,Blouse,Clothing,45.0,Pennsylvania,XL,White,Winter,3.8,Yes,Next Day Air,No,No,24,PayPal,Quarterly,18-30,90
874,41,Male,Sneakers,Footwear,78.0,Kansas,M,Teal,Winter,3.8,No,Standard,No,No,10,Bank Transfer,Quarterly,31-45,90
202,25,Male,Blouse,Clothing,48.0,Nevada,M,Black,Spring,4.3,No,Free Shipping,Yes,No,12,Debit Card,Monthly,18-30,30
4251,21,Male,Sweater,Clothing,90.0,Nebraska,L,Cyan,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,81,Credit Card,Monthly,18-30,30
2839,47,Male,Hat,Accessories,48.0,Louisiana,S,Silver,Spring,3.1,Yes,Store Pickup,Yes,Yes,61,Credit Card,Monthly,46-60,30
1942,68,Female,Blouse,Clothing,49.0,Tennessee,M,Indigo,Fall,4.4,Yes,Express,No,No,27,Credit Card,Bi-Weekly,61+,14
824,47,Male,Sneakers,Footwear,66.0,Michigan,S,Gray,Fall,4.4,No,Free Shipping,Yes,Yes,7,Credit Card,Quarterly,46-60,90
3340,49,Female,Dress,Clothing,117.0,California,M,Green,Spring,4.2,Yes,2-Day Shipping,No,No,28,Bank Transfer,Bi-Weekly,46-60,14
627,23,Male,Handbag,Accessories,202.0,Nebraska,L,Green,Fall,4.4,No,Store Pickup,No,No,35,PayPal,Bi-Weekly,18-30,14
2574,32,Male,Dress,Clothing,57.0,Minnesota,L,Gold,Summer,4.5,No,2-Day Shipping,Yes,Yes,13,Debit Card,Quarterly,31-45,90
3898,23,Female,Blouse,Clothing,74.0,Louisiana,L,Black,Spring,4.0,Yes,Store Pickup,No,No,26,Venmo,Bi-Weekly,18-30,14
3178,51,Female,Shorts,Clothing,39.0,Connecticut,S,Brown,Summer,4.1,Yes,Express,No,No,69,Bank Transfer,Monthly,46-60,30
4623,35,Male,Sneakers,Footwear,112.0,North Dakota,L,Lavender,Fall,4.8,No,Next Day Air,No,No,4,Bank Transfer,Annually,31-45,365
4438,25,Male,Backpack,Accessories,76.0,California,M,Blue,Fall,4.0,Yes,2-Day Shipping,No,No,28,Debit Card,Quarterly,18-30,90
2328,20,Female,Jewelry,Accessories,91.0,West Virginia,S,Turquoise,Winter,4.8,Yes,Next Day Air,No,No,59,PayPal,Weekly,18-30,7
1559,36,Female,Belt,Accessories,33.0,Ohio,S,Olive,Fall,3.5,No,Free Shipping,No,No,5,Venmo,Monthly,31-45,30
4684,62,Male,T-shirt,Clothing,39.0,Iowa,M,Green,Winter,3.8,No,Free Shipping,No,No,30,Venmo,Monthly,61+,30
2438,37,Male,Skirt,Clothing,43.0,Alaska,S,Yellow,Winter,3.6,No,Store Pickup,No,Yes,2,Cash,Monthly,31-45,30
2212,69,Male,Blouse,Clothing,53.0,Connecticut,L,Maroon,Winter,3.8,Yes,Express,Yes,Yes,63,Debit Card,Weekly,61+,7
2454,27,Male,Jeans,Clothing,46.0,Delaware,L,Green,Spring,4.0,No,Standard,No,No,5,Credit Card,Quarterly,18-30,90
1253,55,Female,Backpack,Accessories,104.0,New Hampshire,M,Cyan,Fall,4.1,No,Standard,No,No,24,Bank Transfer,Bi-Weekly,46-60,14
1556,52,Female,Socks,Clothing,15.0,Utah,M,Lavender,Spring,3.2,No,Store Pickup,No,No,1,Cash,Annually,46-60,365
3409,41,Male,Shorts,Clothing,35.0,South Dakota,L,Pink,Fall,4.1,Yes,Free Shipping,No,No,39,Bank Transfer,Bi-Weekly,31-45,14
1317,37,Female,Handbag,Accessories,135.0,Georgia,L,Red,Winter,4.7,Yes,2-Day Shipping,No,No,50,Venmo,Monthly,31-45,30
4723,46,Female,Belt,Accessories,41.0,Arkansas,M,Lavender,Spring,3.4,Yes,Standard,No,No,6,Credit Card,Every 3 Months,46-60,90
2749,64,Male,Boots,Footwear,107.0,Illinois,XL,Silver,Winter,4.8,No,Free Shipping,No,No,11,Bank Transfer,Quarterly,61+,90
3207,28,Female,Sandals,Footwear,47.0,Michigan,XL,Gold,Fall,4.0,Yes,Standard,No,No,16,Debit Card,Every 3 Months,18-30,90
3450,45,Male,Jeans,Clothing,69.0,Nevada,L,Teal,Spring,4.0,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,31-45,30
828,31,Male,T-shirt,Clothing,45.0,Kansas,XL,Blue,Fall,4.1,Yes,Express,No,No,34,Venmo,Monthly,31-45,30
4405,62,Female,Belt,Accessories,26.0,Virginia,L,Beige,Summer,4.1,No,Standard,No,No,2,Venmo,Every 3 Months,61+,90
1710,59,Female,Socks,Clothing,21.0,Texas,S,Teal,Winter,3.8,No,Express,No,No,4,Bank Transfer,Annually,46-60,365
2496,30,Female,Jewelry,Accessories,129.0,Arkansas,XL,Teal,Winter,4.6,No,Free Shipping,No,No,10,Bank Transfer,Annually,18-30,365
2009,47,Female,Coat,Outerwear,111.0,Utah,L,Olive,Fall,4.4,Yes,Next Day Air,No,No,29,Credit Card,Fortnightly,46-60,14
1356,34,Female,Pants,Clothing,64.0,New York,L,Peach,Fall,4.3,Yes,Next Day Air,No,No,51,PayPal,Monthly,31-45,30
184,38,Female,Dress,Clothing,62.0,New Mexico,S,Beige,Fall,4.0,No,Next Day Air,Yes,Yes,29,Bank Transfer,Monthly,31-45,30
3674,33,Female,Hat,Accessories,25.0,Alaska,S,Turquoise,Spring,3.7,No,Standard,Yes,Yes,18,Venmo,Annually,31-45,365
1107,67,Female,Backpack,Accessories,69.0,Oregon,L,Purple,Winter,4.0,No,Standard,No,No,5,Cash,Quarterly,61+,90
3801,44,Male,Handbag,Accessories,124.0,North Dakota,L,Yellow,Fall,4.8,Yes,2-Day Shipping,No,No,58,Bank Transfer,Weekly,31-45,7
1487,28,Female,Coat,Outerwear,119.0,Rhode Island,L,Lavender,Spring,4.1,Yes,Standard,No,No,36,Venmo,Bi-Weekly,18-30,14
3423,20,Female,Backpack,Accessories,72.0,Georgia,S,Magenta,Spring,4.2,Yes,2-Day Shipping,No,No,63,Credit Card,Monthly,18-30,30
1357,36,Male,Pants,Clothing,72.0,New Jersey,M,Violet,Summer,3.9,No,Store Pickup,Yes,Yes,9,Bank Transfer,Every 3 Months,31-45,90
3951,33,Female,T-shirt,Clothing,44.0,Georgia,M,White,Fall,4.2,No,Express,No,No,14,Cash,Quarterly,31-45,90
142,18,Male,Shoes,Footwear,59.0,Iowa,M,Pink,Fall,4.0,No,Standard,No,No,66,Cash,Fortnightly,18-30,14
2860,57,Male,Blouse,Clothing,44.0,North Dakota,L,Lavender,Summer,3.6,No,Express,Yes,Yes,8,Cash,Annually,46-60,365
813,37,Female,Sandals,Footwear,67.0,New Jersey,M,White,Summer,3.6,No,Store Pickup,No,No,1,PayPal,Monthly,31-45,30
3457,59,Male,Belt,Accessories,37.0,Vermont,S,Yellow,Summer,4.1,No,Free Shipping,Yes,No,7,Bank Transfer,Quarterly,46-60,90
4343,34,Male,Backpack,Accessories,42.0,Montana,M,Brown,Summer,4.3,No,Free Shipping,No,No,14,Cash,Quarterly,31-45,90
3163,51,Male,Jacket,Outerwear,131.0,Arizona,L,Turquoise,Fall,4.1,Yes,Standard,No,No,30,Venmo,Weekly,46-60,7
2135,64,Female,Coat,Outerwear,101.0,California,L,Indigo,Spring,4.4,No,Standard,No,No,4,Debit Card,Fortnightly,61+,14
4299,67,Female,Belt,Accessories,52.0,Maine,M,Cyan,Winter,4.4,No,Standard,Yes,Yes,29,PayPal,Bi-Weekly,61+,14
818,70,Male,Belt,Accessories,32.0,Michigan,S,Blue,Spring,4.0,No,Free Shipping,Yes,Yes,9,Bank Transfer,Every 3 Months,61+,90
2344,62,Female,Dress,Clothing,58.0,Arizona,M,White,Spring,4.1,No,Standard,No,No,7,Cash,Fortnightly,61+,14
1267,53,Female,Jewelry,Accessories,62.0,Oregon,S,Yellow,Spring,4.3,Yes,Express,No,No,40,PayPal,Monthly,46-60,30
2125,63,Female,Skirt,Clothing,83.0,Wisconsin,M,Purple,Summer,3.9,No,Standard,Yes,No,29,Cash,Monthly,61+,30
525,34,Female,Skirt,Clothing,51.0,Mississippi,M,Cyan,Spring,4.3,Yes,Standard,No,No,46,PayPal,Every 3 Months,31-45,90
1752,53,Male,Boots,Footwear,102.0,South Carolina,XL,White,Winter,4.1,No,Express,Yes,Yes,10,PayPal,Monthly,46-60,30
1830,57,Male,Dress,Clothing,67.0,Washington,XL,Charcoal,Summer,4.1,Yes,Standard,Yes,Yes,26,Cash,Fortnightly,46-60,14
920,24,Female,Dress,Clothing,87.0,New Mexico,S,Red,Summer,4.1,No,Next Day Air,No,No,7,Bank Transfer,Monthly,18-30,30
3952,39,Female,Shirt,Clothing,38.0,Florida,L,Teal,Winter,3.9,No,Next Day Air,No,No,1,Credit Card,Every 3 Months,31-45,90
2520,37,Female,Dress,Clothing,61.0,Washington,M,Green,Winter,4.6,Yes,2-Day Shipping,Yes,Yes,40,Bank Transfer,Quarterly,31-45,90
4424,55,Male,Sweater,Clothing,55.0,Texas,XL,White,Summer,3.4,Yes,Store Pickup,No,No,5,PayPal,Monthly,46-60,30
1109,56,Male,Jacket,Outerwear,109.0,California,M,Gray,Winter,4.4,No,Free Shipping,No,No,4,Cash,Monthly,46-60,30
4662,56,Male,Shirt,Clothing,31.0,Oklahoma,XL,Charcoal,Fall,4.2,Yes,Express,No,No,22,Debit Card,Bi-Weekly,46-60,14
2720,35,Male,Sweater,Clothing,130.0,Idaho,M,Gray,Winter,4.2,No,Express,No,No,25,Venmo,Bi-Weekly,31-45,14
2249,30,Female,Backpack,Accessories,77.0,Iowa,M,Brown,Fall,3.9,Yes,Standard,Yes,Yes,9,PayPal,Monthly,18-30,30
2654,67,Female,Backpack,Accessories,67.0,Delaware,S,Green,Spring,4.2,No,2-Day Shipping,No,No,2,Cash,Quarterly,61+,90
6,42,Female,Jewelry,Accessories,75.0,Minnesota,L,Gold,Spring,5.0,No,Express,Yes,Yes,10,Debit Card,Monthly,31-45,30
736,57,Male,Hat,Accessories,37.0,Illinois,M,Orange,Winter,3.4,Yes,2-Day Shipping,No,No,9,Debit Card,Monthly,46-60,30
2724,57,Female,Boots,Footwear,147.0,Nevada,M,Blue,Fall,4.0,Yes,2-Day Shipping,No,No,61,Venmo,Monthly,46-60,30
1651,36,Female,Gloves,Accessories,32.0,Utah,S,Lavender,Summer,3.6,Yes,Free Shipping,Yes,Yes,12,Venmo,Quarterly,31-45,90
3620,29,Female,T-shirt,Clothing,31.0,Michigan,S,Indigo,Spring,4.1,No,Standard,Yes,Yes,8,Credit Card,Monthly,18-30,30
2669,34,Female,Shirt,Clothing,36.0,Oregon,L,Cyan,Spring,4.1,No,Store Pickup,No,No,30,PayPal,Fortnightly,31-45,14
1214,37,Male,Pants,Clothing,97.0,New Jersey,L,Lavender,Spring,4.1,Yes,Next Day Air,No,No,65,Credit Card,Bi-Weekly,31-45,14
4325,39,Female,Sunglasses,Accessories,59.0,Michigan,M,Purple,Summer,4.4,No,2-Day Shipping,Yes,Yes,11,Credit Card,Annually,31-45,365
3040,46,Female,Backpack,Accessories,56.0,Minnesota,XL,Indigo,Spring,3.3,No,Store Pickup,No,No,3,Cash,Quarterly,46-60,90
3685,34,Female,Sandals,Footwear,49.0,Georgia,XL,Cyan,Fall,3.5,No,Store Pickup,Yes,Yes,15,Bank Transfer,Bi-Weekly,31-45,14
4429,22,Female,Handbag,Accessories,88.0,Louisiana,L,Gold,Winter,4.4,No,Standard,No,No,29,Debit Card,Monthly,18-30,30
2768,58,Male,Sneakers,Footwear,48.0,Kansas,M,Turquoise,Winter,3.7,Yes,Standard,No,No,59,Debit Card,Bi-Weekly,46-60,14
3195,57,Female,Dress,Clothing,73.0,Montana,M,Turquoise,Summer,3.6,Yes,Free Shipping,No,No,28,Credit Card,Monthly,46-60,30
15,24,Female,Sandals,Footwear,52.0,Indiana,M,Blue,Winter,3.6,No,Free Shipping,No,No,5,Credit Card,Annually,18-30,365
858,50,Male,Scarf,Accessories,40.0,Georgia,M,Gray,Fall,4.5,Yes,Next Day Air,No,No,41,Credit Card,Bi-Weekly,46-60,14
716,49,Female,Shorts,Clothing,36.0,Rhode Island,S,Black,Spring,4.0,No,Express,Yes,Yes,3,Cash,Quarterly,46-60,90
103,62,Female,Jacket,Outerwear,117.0,Georgia,L,Green,Winter,4.5,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,61+,14
748,56,Male,Sweater,Clothing,64.0,Tennessee,M,Silver,Spring,4.2,Yes,Express,Yes,Yes,75,Credit Card,Bi-Weekly,46-60,14
1653,49,Female,Boots,Footwear,98.0,Utah,M,Maroon,Fall,3.9,No,Store Pickup,Yes,No,13,Credit Card,Quarterly,46-60,90
4274,37,Male,Jewelry,Accessories,88.0,Vermont,S,Maroon,Summer,4.4,No,Store Pickup,No,No,13,Credit Card,Bi-Weekly,31-45,14
2583,69,Female,Dress,Clothing,41.0,Nebraska,S,Indigo,Summer,4.2,No,Standard,Yes,Yes,10,Credit Card,Quarterly,61+,90
4543,59,Female,Backpack,Accessories,75.0,Ohio,XL,Lavender,Fall,4.1,No,Next Day Air,Yes,Yes,22,Venmo,Monthly,46-60,30
3451,54,Female,Backpack,Accessories,57.0,Louisiana,S,Red,Winter,3.6,Yes,Store Pickup,No,No,2,Bank Transfer,Quarterly,46-60,90
3041,24,Male,Sandals,Footwear,35.0,New Jersey,M,Charcoal,Spring,3.9,No,Store Pickup,No,No,9,Cash,Quarterly,18-30,90
1641,31,Female,Jewelry,Accessories,105.0,Michigan,S,Red,Spring,4.8,Yes,2-Day Shipping,No,No,40,Debit Card,Monthly,31-45,30
2208,57,Male,Blouse,Clothing,58.0,Arizona,M,Yellow,Spring,3.7,No,Express,No,No,7,Bank Transfer,Quarterly,46-60,90
1822,67,Female,Hoodie,Clothing,68.0,Colorado,M,Yellow,Spring,4.4,Yes,2-Day Shipping,No,No,35,Debit Card,Weekly,61+,7
3052,20,Male,Sweater,Clothing,49.0,Kentucky,S,Olive,Spring,4.3,No,Next Day Air,No,No,7,Bank Transfer,Fortnightly,18-30,14
1449,25,Female,Coat,Outerwear,161.0,Utah,M,Violet,Spring,4.3,No,2-Day Shipping,No,No,12,Debit Card,Monthly,18-30,30
4417,34,Female,Boots,Footwear,93.0,Montana,L,Purple,Spring,4.3,Yes,Free Shipping,No,No,18,PayPal,Monthly,31-45,30
2425,33,Male,Jacket,Outerwear,127.0,Alabama,L,Charcoal,Winter,4.3,Yes,Free Shipping,No,No,80,Credit Card,Quarterly,31-45,90
3910,56,Male,Belt,Accessories,51.0,Missouri,M,Lavender,Winter,3.9,No,Next Day Air,No,No,10,Bank Transfer,Quarterly,46-60,90
1814,56,Male,T-shirt,Clothing,27.0,Maryland,M,Silver,Winter,4.3,Yes,Next Day Air,Yes,Yes,21,Cash,Weekly,46-60,7
4314,46,Female,Skirt,Clothing,71.0,Maryland,S,Brown,Fall,4.5,Yes,2-Day Shipping,No,No,47,PayPal,Monthly,46-60,30
132,68,Male,Hoodie,Clothing,67.0,Minnesota,M,Charcoal,Spring,3.9,Yes,Store Pickup,No,No,82,Credit Card,Weekly,61+,7
441,23,Female,Pants,Clothing,58.0,Missouri,S,White,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly,18-30,7
1133,26,Male,T-shirt,Clothing,48.0,Alabama,M,Peach,Summer,4.1,Yes,Standard,No,No,49,Cash,Bi-Weekly,18-30,14
3800,63,Male,Shoes,Footwear,117.0,Washington,L,Silver,Spring,4.2,Yes,Standard,No,No,59,PayPal,Weekly,61+,7
3848,66,Male,Dress,Clothing,54.0,Alabama,L,Green,Spring,3.8,No,Express,No,No,7,Venmo,Monthly,61+,30
1318,55,Female,Shirt,Clothing,50.0,Louisiana,S,White,Summer,4.3,Yes,2-Day Shipping,No,No,77,Bank Transfer,Monthly,46-60,30
271,49,Male,Jeans,Clothing,53.0,Michigan,S,Turquoise,Spring,3.7,No,Free Shipping,No,No,3,Cash,Monthly,46-60,30
2098,21,Male,T-shirt,Clothing,36.0,North Dakota,M,Magenta,Summer,4.2,No,Store Pickup,Yes,Yes,6,Credit Card,Bi-Weekly,18-30,14
2118,39,Male,Blouse,Clothing,54.0,California,M,White,Fall,3.7,Yes,Standard,Yes,No,56,Bank Transfer,Bi-Weekly,31-45,14
3181,69,Female,Handbag,Accessories,126.0,South Carolina,XL,Maroon,Summer,4.8,Yes,Free Shipping,Yes,Yes,7,Venmo,Quarterly,61+,90
1655,28,Female,Shoes,Footwear,134.0,Indiana,M,Beige,Summer,3.7,Yes,Store Pickup,Yes,Yes,45,Debit Card,Monthly,18-30,30
3770,70,Male,Shirt,Clothing,37.0,Kansas,M,Beige,Spring,4.5,No,Express,Yes,Yes,9,Credit Card,Quarterly,61+,90
173,25,Female,Scarf,Accessories,28.0,Georgia,M,Pink,Spring,4.0,No,Free Shipping,No,No,4,Debit Card,Quarterly,18-30,90
4029,56,Male,Scarf,Accessories,74.0,Hawaii,S,Green,Winter,4.6,Yes,Next Day Air,Yes,Yes,36,Cash,Monthly,46-60,30
185,50,Male,Dress,Clothing,73.0,Washington,M,Charcoal,Winter,4.1,Yes,Free Shipping,Yes,Yes,25,Bank Transfer,Monthly,46-60,30
3583,53,Male,Blouse,Clothing,35.0,Ohio,M,Indigo,Winter,4.0,No,Store Pickup,Yes,Yes,1,Bank Transfer,Annually,46-60,365
3556,21,Male,Belt,Accessories,38.0,Nevada,L,Blue,Summer,3.3,Yes,Store Pickup,No,No,4,Debit Card,Every 3 Months,18-30,90
426,64,Male,Shoes,Footwear,84.0,Mississippi,XL,Indigo,Fall,3.5,Yes,Express,Yes,No,30,PayPal,Monthly,61+,30
471,63,Male,Gloves,Accessories,37.0,Mississippi,S,Magenta,Summer,3.5,Yes,2-Day Shipping,No,No,29,PayPal,Monthly,61+,30
3145,22,Male,Jeans,Clothing,28.0,Arkansas,S,Maroon,Fall,4.3,No,Free Shipping,Yes,Yes,3,PayPal,Bi-Weekly,18-30,14
4497,28,Female,Dress,Clothing,82.0,California,M,Purple,Winter,3.8,No,2-Day Shipping,Yes,Yes,78,Cash,Monthly,18-30,30
1837,38,Female,Dress,Clothing,59.0,Hawaii,M,Purple,Winter,3.9,No,Store Pickup,Yes,Yes,8,Debit Card,Bi-Weekly,31-45,14
4556,69,Male,Shirt,Clothing,39.0,Utah,S,Cyan,Spring,3.9,No,Express,Yes,Yes,14,Cash,Bi-Weekly,61+,14
1699,27,Male,Jewelry,Accessories,211.0,Massachusetts,S,Black,Summer,5.0,No,2-Day Shipping,No,No,24,Cash,Monthly,18-30,30
4056,22,Female,T-shirt,Clothing,34.0,Michigan,L,Orange,Winter,3.7,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,18-30,90
1768,22,Female,Sweater,Clothing,78.0,Georgia,XL,Purple,Summer,4.1,No,Express,No,No,14,Bank Transfer,Quarterly,18-30,90
1788,44,Female,Belt,Accessories,42.0,Missouri,M,Magenta,Fall,4.0,Yes,Express,Yes,Yes,34,Cash,Monthly,31-45,30
4497,28,Female,Hat,Accessories,48.0,California,M,Pink,Spring,3.4,No,Store Pickup,Yes,Yes,80,Cash,Monthly,18-30,30
2907,54,Male,Sunglasses,Accessories,34.0,New Hampshire,M,Brown,Summer,3.8,No,2-Day Shipping,Yes,Yes,8,Cash,Monthly,46-60,30
2261,21,Male,Hoodie,Clothing,65.0,Georgia,M,Charcoal,Summer,4.0,No,Standard,No,No,15,PayPal,Quarterly,18-30,90
1715,31,Female,Jewelry,Accessories,107.0,Vermont,M,Orange,Spring,4.2,Yes,Express,No,No,63,Credit Card,Monthly,31-45,30
2054,62,Female,Blouse,Clothing,37.0,Michigan,L,Orange,Spring,3.5,No,Store Pickup,Yes,Yes,8,Bank Transfer,Weekly,61+,7
2537,63,Female,Shoes,Footwear,122.0,Nevada,M,Green,Summer,4.0,No,Standard,Yes,Yes,30,Venmo,Quarterly,61+,90
4284,69,Male,Shoes,Footwear,96.0,Kansas,L,Gold,Winter,3.7,Yes,Store Pickup,Yes,Yes,21,Credit Card,Quarterly,61+,90
2045,36,Female,Jacket,Outerwear,121.0,New Jersey,XL,Orange,Winter,3.8,Yes,Free Shipping,Yes,Yes,78,Cash,Bi-Weekly,31-45,14
1650,53,Male,Sunglasses,Accessories,45.0,Maryland,M,Brown,Summer,4.6,No,Free Shipping,Yes,Yes,8,Cash,Bi-Weekly,46-60,14
2180,28,Male,Jewelry,Accessories,133.0,North Dakota,M,Indigo,Winter,4.2,No,Express,No,No,19,Cash,Monthly,18-30,30
3652,21,Female,Hat,Accessories,36.0,Maine,S,Beige,Winter,4.2,No,Free Shipping,No,No,35,Venmo,Monthly,18-30,30
23,51,Male,Shirt,Clothing,47.0,Oregon,L,Pink,Summer,3.7,Yes,Free Shipping,Yes,Yes,32,Debit Card,Fortnightly,46-60,14
645,41,Male,Shirt,Clothing,40.0,Hawaii,M,Violet,Winter,3.9,No,Standard,Yes,Yes,14,Credit Card,Annually,31-45,365
2502,33,Male,Hoodie,Clothing,70.0,Pennsylvania,S,Magenta,Summer,4.2,No,Standard,Yes,Yes,9,Venmo,Bi-Weekly,31-45,14
2109,65,Male,Gloves,Accessories,35.0,New Hampshire,M,Olive,Fall,3.9,Yes,Next Day Air,No,No,38,Credit Card,Weekly,61+,7
2515,37,Male,Hat,Accessories,32.0,Florida,M,Brown,Winter,3.8,No,Free Shipping,Yes,Yes,8,PayPal,Every 3 Months,31-45,90
4106,41,Female,Handbag,Accessories,119.0,New York,M,Turquoise,Fall,5.0,No,Express,Yes,Yes,0,Credit Card,Every 3 Months,31-45,90
4726,44,Male,Belt,Accessories,62.0,Michigan,S,Pink,Spring,4.3,No,Next Day Air,No,No,38,Cash,Monthly,31-45,30
1069,23,Female,Belt,Accessories,44.0,Kansas,M,Cyan,Winter,3.8,No,Express,No,No,0,Debit Card,Monthly,18-30,30
976,22,Female,Blouse,Clothing,73.0,Texas,S,Purple,Spring,3.9,No,Standard,No,No,29,Bank Transfer,Quarterly,18-30,90
4601,37,Female,Shirt,Clothing,53.0,Arizona,M,Silver,Fall,4.2,Yes,Free Shipping,No,No,24,Credit Card,Monthly,31-45,30
339,51,Female,Sunglasses,Accessories,50.0,Alaska,M,Magenta,Spring,4.3,No,Next Day Air,Yes,Yes,2,Cash,Quarterly,46-60,90
2503,67,Male,Shoes,Footwear,111.0,New Hampshire,M,Blue,Summer,3.9,Yes,Next Day Air,No,No,42,Venmo,Monthly,61+,30
2588,35,Female,Belt,Accessories,60.0,Tennessee,M,Cyan,Fall,4.0,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly,31-45,14
946,41,Female,Gloves,Accessories,37.0,Michigan,M,Turquoise,Fall,4.0,No,Express,No,No,4,Cash,Quarterly,31-45,90
4050,44,Male,Blouse,Clothing,38.0,Vermont,L,White,Summer,3.4,No,Store Pickup,No,Yes,6,Cash,Monthly,31-45,30
4144,51,Female,Coat,Outerwear,189.0,Maryland,L,Purple,Fall,5.0,Yes,2-Day Shipping,No,No,33,Credit Card,Quarterly,46-60,90
4429,22,Female,Hat,Accessories,26.0,Louisiana,M,Violet,Winter,4.2,No,Next Day Air,No,No,30,Credit Card,Monthly,18-30,30
1014,25,Female,Jewelry,Accessories,164.0,Georgia,L,Black,Summer,4.4,Yes,Standard,No,No,38,Cash,Annually,18-30,365
4591,53,Female,Shirt,Clothing,42.0,Pennsylvania,S,Cyan,Winter,4.0,Yes,Standard,No,No,7,PayPal,Bi-Weekly,46-60,14
1933,56,Female,Handbag,Accessories,108.0,Rhode Island,S,Peach,Fall,4.3,No,Express,No,No,13,Credit Card,Monthly,46-60,30
2880,49,Male,Pants,Clothing,54.0,Louisiana,XL,Green,Fall,4.3,No,Free Shipping,No,No,7,Debit Card,Annually,46-60,365
693,59,Female,Jewelry,Accessories,159.0,Ohio,M,Red,Spring,5.0,No,Next Day Air,No,No,8,Venmo,Quarterly,46-60,90
898,59,Male,Socks,Clothing,13.0,Connecticut,M,Blue,Spring,3.2,Yes,Free Shipping,No,No,40,Credit Card,Monthly,46-60,30
1778,56,Male,Skirt,Clothing,53.0,Florida,S,Purple,Spring,3.8,No,2-Day Shipping,Yes,No,1,Venmo,Annually,46-60,365
1592,46,Female,Sandals,Footwear,76.0,Arkansas,M,Purple,Winter,3.8,Yes,Next Day Air,No,No,44,Bank Transfer,Fortnightly,46-60,14
3704,61,Female,Sandals,Footwear,83.0,Delaware,L,Teal,Spring,3.9,No,Free Shipping,Yes,Yes,5,Cash,Monthly,61+,30
2473,41,Male,Backpack,Accessories,80.0,Virginia,M,Silver,Fall,4.2,No,2-Day Shipping,No,No,45,Bank Transfer,Weekly,31-45,7
1267,53,Female,Scarf,Accessories,49.0,Oregon,M,Olive,Fall,4.6,Yes,Express,No,No,41,Cash,Monthly,46-60,30
903,21,Male,Jewelry,Accessories,90.0,Colorado,M,Cyan,Summer,4.5,No,2-Day Shipping,Yes,Yes,4,Venmo,Quarterly,18-30,90
2862,62,Female,Coat,Outerwear,132.0,North Dakota,L,Turquoise,Winter,4.6,Yes,Next Day Air,Yes,Yes,15,Debit Card,Monthly,61+,30
1737,45,Female,Socks,Clothing,26.0,Louisiana,L,White,Fall,3.5,Yes,Standard,Yes,Yes,29,Debit Card,Weekly,31-45,7
1947,56,Female,Handbag,Accessories,176.0,Missouri,S,Silver,Spring,4.9,No,Free Shipping,No,No,6,Credit Card,Annually,46-60,365
2424,49,Male,Sneakers,Footwear,54.0,Connecticut,L,Silver,Winter,3.9,No,Free Shipping,Yes,Yes,8,Credit Card,Quarterly,46-60,90
2315,38,Female,Sneakers,Footwear,85.0,Texas,M,Violet,Fall,4.1,No,Store Pickup,No,No,7,Credit Card,Quarterly,31-45,90
2238,64,Male,Coat,Outerwear,159.0,Michigan,XL,White,Fall,5.0,No,Store Pickup,No,No,4,Bank Transfer,Annually,61+,365
2626,25,Female,Sneakers,Footwear,132.0,Delaware,S,Brown,Spring,4.0,No,Express,No,No,18,Bank Transfer,Weekly,18-30,7
4426,24,Female,Dress,Clothing,48.0,North Dakota,M,Gold,Summer,3.9,Yes,Express,No,No,26,Bank Transfer,Every 3 Months,18-30,90
2409,52,Female,Socks,Clothing,33.0,Minnesota,S,Purple,Winter,3.7,Yes,Next Day Air,No,No,27,PayPal,Weekly,46-60,7
1509,60,Female,Skirt,Clothing,48.0,Florida,L,Peach,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Quarterly,46-60,90
2571,42,Female,Dress,Clothing,78.0,Alaska,L,Pink,Winter,4.1,Yes,Next Day Air,No,No,73,Venmo,Bi-Weekly,31-45,14
741,39,Male,Sneakers,Footwear,73.0,New Jersey,L,Green,Spring,4.5,Yes,Store Pickup,No,No,14,PayPal,Monthly,31-45,30
3505,57,Male,Boots,Footwear,81.0,Hawaii,XL,Peach,Summer,4.1,Yes,Standard,Yes,Yes,7,Credit Card,Every 3 Months,46-60,90
2433,70,Female,Handbag,Accessories,97.0,Idaho,S,Teal,Spring,4.5,No,Store Pickup,Yes,Yes,2,Credit Card,Quarterly,61+,90
3992,59,Female,Pants,Clothing,91.0,Virginia,M,Pink,Winter,3.5,Yes,Free Shipping,No,No,16,Credit Card,Monthly,46-60,30
2417,64,Female,Jeans,Clothing,60.0,Michigan,M,Violet,Fall,4.0,Yes,Store Pickup,Yes,Yes,41,Credit Card,Weekly,61+,7
1887,33,Female,Handbag,Accessories,95.0,South Carolina,S,Beige,Winter,4.4,No,Next Day Air,No,No,6,Bank Transfer,Quarterly,31-45,90
